triplestore;dataset;batch;cnt_batch_trpls;chunk_size;execution_time
TripleStore.GRAPHDB;bearc;negative_change_set_21;335885;4000;173.06434202194214
TripleStore.GRAPHDB;bearc;positive_change_set_22;337146;4000;195.31024289131165
TripleStore.GRAPHDB;bearc;negative_change_set_22;336103;4000;171.44486832618713
TripleStore.GRAPHDB;bearc;positive_change_set_23;338516;4000;192.6242036819458
TripleStore.GRAPHDB;bearc;negative_change_set_23;336525;4000;172.29177236557007
TripleStore.GRAPHDB;bearc;positive_change_set_24;332618;4000;191.37046480178833
TripleStore.GRAPHDB;bearc;negative_change_set_24;330615;4000;175.62155890464783
TripleStore.GRAPHDB;bearc;positive_change_set_25;313803;4000;183.6315882205963
TripleStore.GRAPHDB;bearc;negative_change_set_25;296078;4000;166.8640320301056
TripleStore.GRAPHDB;bearc;positive_change_set_26;349291;4000;198.10208988189697
TripleStore.GRAPHDB;bearc;negative_change_set_26;363968;4000;190.3938431739807
TripleStore.GRAPHDB;bearc;positive_change_set_27;80372;4000;50.02154731750488
TripleStore.GRAPHDB;bearc;negative_change_set_27;80351;4000;63.2793231010437
TripleStore.GRAPHDB;bearc;positive_change_set_28;24653;4000;15.904826402664185
TripleStore.GRAPHDB;bearc;negative_change_set_28;18545;4000;19.907556533813477
TripleStore.GRAPHDB;bearc;positive_change_set_29;290911;4000;165.41008353233337
TripleStore.GRAPHDB;bearc;negative_change_set_29;290442;4000;160.0499243736267
TripleStore.GRAPHDB;bearc;positive_change_set_30;292379;4000;168.41727685928345
TripleStore.GRAPHDB;bearc;negative_change_set_30;291218;4000;158.7757284641266
TripleStore.GRAPHDB;bearc;positive_change_set_31;33958;4000;23.257555723190308
TripleStore.GRAPHDB;bearc;negative_change_set_31;33877;4000;31.466912984848022
TripleStore.GRAPHDB;bearc;positive_change_set_32;43904;4000;28.80537486076355
TripleStore.GRAPHDB;bearc;negative_change_set_32;43794;4000;38.32746887207031
TripleStore.GRAPHDB;bearc;snapshot_0;485178;5000;282.7038559913635
TripleStore.GRAPHDB;bearc;positive_change_set_1;273716;5000;141.49521732330322
TripleStore.GRAPHDB;bearc;negative_change_set_1;273294;5000;147.70040106773376
TripleStore.GRAPHDB;bearc;positive_change_set_2;279461;5000;148.72520971298218
TripleStore.GRAPHDB;bearc;negative_change_set_2;277422;5000;137.84832787513733
TripleStore.GRAPHDB;bearc;positive_change_set_3;299053;5000;156.78720378875732
TripleStore.GRAPHDB;bearc;negative_change_set_3;295548;5000;160.73757147789001
TripleStore.GRAPHDB;bearc;positive_change_set_4;277024;5000;146.29833912849426
TripleStore.GRAPHDB;bearc;negative_change_set_4;274320;5000;136.74452877044678
TripleStore.GRAPHDB;bearc;positive_change_set_5;277693;5000;150.05094456672668
TripleStore.GRAPHDB;bearc;negative_change_set_5;276654;5000;146.331871509552
TripleStore.GRAPHDB;bearc;positive_change_set_6;282886;5000;149.0456531047821
TripleStore.GRAPHDB;bearc;negative_change_set_6;277790;5000;138.24093198776245
TripleStore.GRAPHDB;bearc;positive_change_set_7;337902;5000;185.9220049381256
TripleStore.GRAPHDB;bearc;negative_change_set_7;306592;5000;154.61497473716736
TripleStore.GRAPHDB;bearc;positive_change_set_8;293905;5000;160.30316853523254
TripleStore.GRAPHDB;bearc;negative_change_set_8;293479;5000;149.48006987571716
TripleStore.GRAPHDB;bearc;positive_change_set_9;335350;5000;183.96310114860535
TripleStore.GRAPHDB;bearc;negative_change_set_9;333095;5000;167.202876329422
TripleStore.GRAPHDB;bearc;positive_change_set_10;335738;5000;185.16711282730103
TripleStore.GRAPHDB;bearc;negative_change_set_10;334905;5000;177.64832663536072
TripleStore.GRAPHDB;bearc;positive_change_set_11;338753;5000;184.88427639007568
TripleStore.GRAPHDB;bearc;negative_change_set_11;335954;5000;169.3264594078064
TripleStore.GRAPHDB;bearc;positive_change_set_12;126098;5000;72.04199528694153
TripleStore.GRAPHDB;bearc;negative_change_set_12;125657;5000;79.09518146514893
TripleStore.GRAPHDB;bearc;positive_change_set_13;339237;5000;182.73772263526917
TripleStore.GRAPHDB;bearc;negative_change_set_13;338634;5000;173.52686977386475
TripleStore.GRAPHDB;bearc;positive_change_set_14;338935;5000;191.89786505699158
TripleStore.GRAPHDB;bearc;negative_change_set_14;338603;5000;167.56068897247314
TripleStore.GRAPHDB;bearc;positive_change_set_15;340397;5000;190.93344378471375
TripleStore.GRAPHDB;bearc;negative_change_set_15;336309;5000;167.55462789535522
TripleStore.GRAPHDB;bearc;positive_change_set_16;334232;5000;183.6838984489441
TripleStore.GRAPHDB;bearc;negative_change_set_16;334829;5000;169.33148169517517
TripleStore.GRAPHDB;bearc;positive_change_set_17;335428;5000;186.43905019760132
TripleStore.GRAPHDB;bearc;negative_change_set_17;334012;5000;166.387921333313
TripleStore.GRAPHDB;bearc;positive_change_set_18;335573;5000;187.55053997039795
TripleStore.GRAPHDB;bearc;negative_change_set_18;335238;5000;169.32668161392212
TripleStore.GRAPHDB;bearc;positive_change_set_19;331202;5000;189.47147965431213
TripleStore.GRAPHDB;bearc;negative_change_set_19;330369;5000;166.53960132598877
TripleStore.GRAPHDB;bearc;positive_change_set_20;339424;5000;187.51822996139526
TripleStore.GRAPHDB;bearc;negative_change_set_20;337199;5000;171.66195607185364
TripleStore.GRAPHDB;bearc;positive_change_set_21;336305;5000;189.0584216117859
TripleStore.GRAPHDB;bearc;negative_change_set_21;335885;5000;170.67912125587463
TripleStore.GRAPHDB;bearc;positive_change_set_22;337146;5000;187.09595251083374
TripleStore.GRAPHDB;bearc;negative_change_set_22;336103;5000;170.3084397315979
TripleStore.GRAPHDB;bearc;positive_change_set_23;338516;5000;193.8822033405304
TripleStore.GRAPHDB;bearc;negative_change_set_23;336525;5000;170.9645800590515
TripleStore.GRAPHDB;bearc;positive_change_set_24;332618;5000;188.11246800422668
TripleStore.GRAPHDB;bearc;negative_change_set_24;330615;5000;171.20654034614563
TripleStore.GRAPHDB;bearc;positive_change_set_25;313803;5000;177.5369200706482
TripleStore.GRAPHDB;bearc;negative_change_set_25;296078;5000;164.26234436035156
TripleStore.GRAPHDB;bearc;positive_change_set_26;349291;5000;202.6271107196808
TripleStore.GRAPHDB;bearc;negative_change_set_26;363968;5000;187.49757933616638
