triplestore;dataset;policy;query_set;snapshot;query;execution_time;snapshot_creation_time
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q0_v19.txt;0.002890348434448242;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q1_v19.txt;0.0029268264770507812;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q2_v19.txt;0.0027468204498291016;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q3_v19.txt;0.0027837753295898438;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q4_v19.txt;0.002721548080444336;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q5_v19.txt;0.0030755996704101562;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q6_v19.txt;0.002506256103515625;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q7_v19.txt;0.002459287643432617;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q8_v19.txt;0.0029129981994628906;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q9_v19.txt;0.0028905868530273438;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q10_v19.txt;0.0027289390563964844;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q11_v19.txt;0.0026001930236816406;0
graphdb;bearb_day;tb_sr_rs;lookup;19;lookup_queries_po_q12_v19.txt;0.0027315616607666016;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q0_v20.txt;0.0035941600799560547;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q1_v20.txt;0.002988576889038086;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q2_v20.txt;0.0044231414794921875;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q3_v20.txt;0.003592967987060547;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q4_v20.txt;0.0030622482299804688;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q5_v20.txt;0.0029087066650390625;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q6_v20.txt;0.003094911575317383;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q7_v20.txt;0.0043182373046875;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q8_v20.txt;0.0030176639556884766;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q9_v20.txt;0.002763032913208008;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q10_v20.txt;0.0027480125427246094;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q11_v20.txt;0.0028150081634521484;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q12_v20.txt;0.0050890445709228516;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q13_v20.txt;0.002869844436645508;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q14_v20.txt;0.0028314590454101562;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q15_v20.txt;0.002838611602783203;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q16_v20.txt;0.0036437511444091797;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q17_v20.txt;0.00313568115234375;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q18_v20.txt;0.004218101501464844;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q19_v20.txt;0.0030646324157714844;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q20_v20.txt;0.0027136802673339844;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q21_v20.txt;0.0027000904083251953;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q22_v20.txt;0.0039408206939697266;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q23_v20.txt;0.0030646324157714844;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q24_v20.txt;0.002973318099975586;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q25_v20.txt;0.002886056900024414;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q26_v20.txt;0.0028505325317382812;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q27_v20.txt;0.0028994083404541016;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q28_v20.txt;0.0028967857360839844;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q29_v20.txt;0.002754688262939453;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q30_v20.txt;0.0029795169830322266;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q31_v20.txt;0.0027539730072021484;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q32_v20.txt;0.005226612091064453;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q33_v20.txt;0.006543874740600586;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q34_v20.txt;0.003831624984741211;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q35_v20.txt;0.0035486221313476562;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q36_v20.txt;0.003403186798095703;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q37_v20.txt;0.0035386085510253906;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q38_v20.txt;0.0065157413482666016;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q39_v20.txt;0.003908634185791016;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q40_v20.txt;0.0036542415618896484;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q41_v20.txt;0.003902435302734375;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q42_v20.txt;0.0034775733947753906;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q43_v20.txt;0.00315093994140625;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q44_v20.txt;0.0037555694580078125;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q45_v20.txt;0.00341033935546875;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q46_v20.txt;0.0031790733337402344;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q47_v20.txt;0.003664731979370117;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_p_q48_v20.txt;0.0032258033752441406;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q0_v20.txt;0.002697467803955078;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q1_v20.txt;0.0027027130126953125;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q2_v20.txt;0.002873659133911133;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q3_v20.txt;0.0037119388580322266;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q4_v20.txt;0.002691984176635742;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q5_v20.txt;0.0025997161865234375;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q6_v20.txt;0.0026085376739501953;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q7_v20.txt;0.002611398696899414;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q8_v20.txt;0.002849578857421875;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q9_v20.txt;0.0028548240661621094;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q10_v20.txt;0.003149747848510742;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q11_v20.txt;0.0031926631927490234;0
graphdb;bearb_day;tb_sr_rs;lookup;20;lookup_queries_po_q12_v20.txt;0.0028276443481445312;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q0_v21.txt;0.003625154495239258;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q1_v21.txt;0.005833864212036133;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q2_v21.txt;0.0031690597534179688;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q3_v21.txt;0.0033173561096191406;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q4_v21.txt;0.0028591156005859375;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q5_v21.txt;0.0027704238891601562;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q6_v21.txt;0.00260162353515625;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q7_v21.txt;0.0032377243041992188;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q8_v21.txt;0.002687692642211914;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q9_v21.txt;0.002628803253173828;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q10_v21.txt;0.002761363983154297;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q11_v21.txt;0.0024194717407226562;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q12_v21.txt;0.002893209457397461;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q13_v21.txt;0.002547025680541992;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q14_v21.txt;0.003003835678100586;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q15_v21.txt;0.0028994083404541016;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q16_v21.txt;0.0034227371215820312;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q17_v21.txt;0.002743244171142578;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q18_v21.txt;0.003146648406982422;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q19_v21.txt;0.004295825958251953;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q20_v21.txt;0.002794981002807617;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q21_v21.txt;0.0024585723876953125;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q22_v21.txt;0.0028116703033447266;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q23_v21.txt;0.0024890899658203125;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q24_v21.txt;0.00251007080078125;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q25_v21.txt;0.002908945083618164;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q26_v21.txt;0.0026154518127441406;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q27_v21.txt;0.0024445056915283203;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q28_v21.txt;0.0024993419647216797;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q29_v21.txt;0.0027866363525390625;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q30_v21.txt;0.0029172897338867188;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q31_v21.txt;0.002664804458618164;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q32_v21.txt;0.0043277740478515625;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q33_v21.txt;0.003317594528198242;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q34_v21.txt;0.003232240676879883;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q35_v21.txt;0.0029866695404052734;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q36_v21.txt;0.0028045177459716797;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q37_v21.txt;0.00319671630859375;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q38_v21.txt;0.0033316612243652344;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q39_v21.txt;0.003340005874633789;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q40_v21.txt;0.003222942352294922;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q41_v21.txt;0.002866029739379883;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q42_v21.txt;0.0029397010803222656;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q43_v21.txt;0.002424478530883789;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q44_v21.txt;0.0023870468139648438;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q45_v21.txt;0.0026404857635498047;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q46_v21.txt;0.0024526119232177734;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q47_v21.txt;0.0027179718017578125;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_p_q48_v21.txt;0.002640247344970703;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q0_v21.txt;0.0027239322662353516;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q1_v21.txt;0.002541780471801758;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q2_v21.txt;0.002732992172241211;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q3_v21.txt;0.002752065658569336;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q4_v21.txt;0.002446889877319336;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q5_v21.txt;0.0024530887603759766;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q6_v21.txt;0.0031232833862304688;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q7_v21.txt;0.003111124038696289;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q8_v21.txt;0.0031054019927978516;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q9_v21.txt;0.002897500991821289;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q10_v21.txt;0.002972841262817383;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q11_v21.txt;0.003841400146484375;0
graphdb;bearb_day;tb_sr_rs;lookup;21;lookup_queries_po_q12_v21.txt;0.002933502197265625;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q0_v22.txt;0.0033621788024902344;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q1_v22.txt;0.003315448760986328;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q2_v22.txt;0.0034444332122802734;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q3_v22.txt;0.0037806034088134766;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q4_v22.txt;0.0029952526092529297;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q5_v22.txt;0.0024216175079345703;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q6_v22.txt;0.0025970935821533203;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q7_v22.txt;0.003201007843017578;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q8_v22.txt;0.0035881996154785156;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q9_v22.txt;0.002585887908935547;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q10_v22.txt;0.0026476383209228516;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q11_v22.txt;0.0029036998748779297;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q12_v22.txt;0.003267526626586914;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q13_v22.txt;0.0031430721282958984;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q14_v22.txt;0.0030524730682373047;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q15_v22.txt;0.0025992393493652344;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q16_v22.txt;0.003124713897705078;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q17_v22.txt;0.0026962757110595703;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q18_v22.txt;0.004892110824584961;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q19_v22.txt;0.0028123855590820312;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q20_v22.txt;0.0025072097778320312;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q21_v22.txt;0.002434968948364258;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q22_v22.txt;0.0024499893188476562;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q23_v22.txt;0.0029561519622802734;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q24_v22.txt;0.002859830856323242;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q25_v22.txt;0.002658367156982422;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q26_v22.txt;0.002607107162475586;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q27_v22.txt;0.002608776092529297;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q28_v22.txt;0.0037658214569091797;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q29_v22.txt;0.002638578414916992;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q30_v22.txt;0.002660989761352539;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q31_v22.txt;0.0025343894958496094;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q32_v22.txt;0.002861499786376953;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q33_v22.txt;0.0037491321563720703;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q34_v22.txt;0.003415822982788086;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q35_v22.txt;0.0027201175689697266;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q36_v22.txt;0.0026519298553466797;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q37_v22.txt;0.0029528141021728516;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q38_v22.txt;0.004014492034912109;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q39_v22.txt;0.0025413036346435547;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q40_v22.txt;0.0029006004333496094;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q41_v22.txt;0.0024750232696533203;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q42_v22.txt;0.003028392791748047;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q43_v22.txt;0.003187417984008789;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q44_v22.txt;0.0031158924102783203;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q45_v22.txt;0.00365447998046875;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q46_v22.txt;0.0033702850341796875;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q47_v22.txt;0.002629995346069336;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_p_q48_v22.txt;0.002440214157104492;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q0_v22.txt;0.002664804458618164;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q1_v22.txt;0.0024766921997070312;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q2_v22.txt;0.0027468204498291016;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q3_v22.txt;0.0030138492584228516;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q4_v22.txt;0.0024802684783935547;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q5_v22.txt;0.0023877620697021484;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q6_v22.txt;0.0025620460510253906;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q7_v22.txt;0.002655029296875;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q8_v22.txt;0.002992391586303711;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q9_v22.txt;0.003662109375;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q10_v22.txt;0.0025153160095214844;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q11_v22.txt;0.0026764869689941406;0
graphdb;bearb_day;tb_sr_rs;lookup;22;lookup_queries_po_q12_v22.txt;0.002451658248901367;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q0_v23.txt;0.003040313720703125;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q1_v23.txt;0.0028905868530273438;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q2_v23.txt;0.0029878616333007812;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q3_v23.txt;0.0030655860900878906;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q4_v23.txt;0.002535104751586914;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q5_v23.txt;0.002643108367919922;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q6_v23.txt;0.0034151077270507812;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q7_v23.txt;0.0030472278594970703;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q8_v23.txt;0.002484560012817383;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q9_v23.txt;0.0024805068969726562;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q10_v23.txt;0.002520322799682617;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q11_v23.txt;0.002752542495727539;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q12_v23.txt;0.003191709518432617;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q13_v23.txt;0.0026009082794189453;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q14_v23.txt;0.0026531219482421875;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q15_v23.txt;0.002638578414916992;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q16_v23.txt;0.0031185150146484375;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q17_v23.txt;0.002658367156982422;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q18_v23.txt;0.0031926631927490234;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q19_v23.txt;0.0027434825897216797;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q20_v23.txt;0.0024971961975097656;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q21_v23.txt;0.0026907920837402344;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q22_v23.txt;0.0025987625122070312;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q23_v23.txt;0.002399921417236328;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q24_v23.txt;0.002569913864135742;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q25_v23.txt;0.002924203872680664;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q26_v23.txt;0.00281524658203125;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q27_v23.txt;0.002824544906616211;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q28_v23.txt;0.0028312206268310547;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q29_v23.txt;0.0027618408203125;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q30_v23.txt;0.0030176639556884766;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q31_v23.txt;0.0028595924377441406;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q32_v23.txt;0.002904653549194336;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q33_v23.txt;0.0032575130462646484;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q34_v23.txt;0.0033059120178222656;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q35_v23.txt;0.0029027462005615234;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q36_v23.txt;0.003498554229736328;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q37_v23.txt;0.002901792526245117;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q38_v23.txt;0.003011941909790039;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q39_v23.txt;0.0034248828887939453;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q40_v23.txt;0.0027878284454345703;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q41_v23.txt;0.0024645328521728516;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q42_v23.txt;0.005756855010986328;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q43_v23.txt;0.002704620361328125;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q44_v23.txt;0.0024144649505615234;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q45_v23.txt;0.0026404857635498047;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q46_v23.txt;0.003767728805541992;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q47_v23.txt;0.0026154518127441406;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_p_q48_v23.txt;0.002537965774536133;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_po_q0_v23.txt;0.002344846725463867;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_po_q1_v23.txt;0.0024852752685546875;0
graphdb;bearb_day;tb_sr_rs;lookup;23;lookup_queries_po_q2_v23.txt;0.002711772918701172;0
